crashedAt,totalBankUsd,usersCount,itemsCount
1.05,261.00,53,60
1.57,88.77,48,52
1.03,204.69,57,72
1.29,156.02,60,73
2.79,360.39,67,76
1.38,139.34,56,69
9.12,258.82,67,79
2.78,92.68,45,55
1.83,266.44,52,67
1.79,128.14,51,60
7.64,214.08,51,54
3.71,138.34,45,48
2.18,149.98,47,54
1.65,131.68,50,55
1.04,106.33,46,50
1.09,181.70,50,63
19.77,266.33,65,78
2.63,271.59,64,82
9.35,134.40,49,54
1.04,142.65,46,53
1.14,140.97,56,62
2.12,293.69,68,84
3.13,204.56,56,59
5.96,288.44,64,77
8.00,140.12,44,49
9.70,149.17,50,56
1.06,154.36,41,44
1.39,128.27,52,64
4.14,173.75,53,61
3.77,192.17,51,61
1.42,159.19,46,51
1.29,159.71,47,57
1.18,190.01,58,67
1.33,245.53,53,62
2.91,227.39,54,66
1.86,176.36,54,71
1.46,258.04,55,63
1.37,137.26,53,60
1.39,191.62,53,67
2.62,128.42,41,49
2.03,191.96,54,72
1.25,156.42,49,55
4.98,208.33,48,54
2.82,140.33,43,63
3.90,206.84,46,57
1.12,178.55,47,50
1.06,219.36,49,57
1.01,259.12,61,71
84.82,396.73,64,86
3.21,234.17,71,77
2.33,170.92,65,75
1.26,163.47,50,56
1.39,258.64,62,73
2.40,190.59,47,52
3.60,173.37,52,57
1.82,174.72,52,60
6.01,214.68,52,72
1.09,123.27,46,56
1.33,249.65,49,59
2.21,170.23,47,54
3.21,198.35,59,71
35.55,180.62,52,57
1.25,179.01,48,57
4.25,127.20,49,58
1.06,212.27,49,58
1.85,176.88,58,75
2.11,248.75,59,73
3.49,183.20,49,55
3.73,242.65,54,70
2.10,179.02,47,54
9.52,141.48,38,42
1.18,153.94,41,50
29.89,178.01,49,61
1.93,140.30,44,53
1.30,180.65,53,68
1.27,143.39,45,48
1.37,157.56,54,70
1.04,193.97,54,64
1.30,190.50,51,56
2.04,191.04,54,62
1.23,269.27,63,69
1.56,193.22,56,66
7.92,203.14,52,59
1.79,146.07,52,63
2.54,168.24,45,51
1.35,173.74,44,50
3.25,169.24,46,48
44.56,189.48,40,49
8.88,141.93,41,49
4.01,173.29,43,55
1.20,158.11,40,53
3.17,157.89,44,55
1.38,165.37,44,52
1.03,174.14,42,49
1.23,203.28,48,60
1.48,217.52,54,65
9.62,244.75,55,70
3.37,159.39,57,68
1.35,209.13,51,59
2.52,125.07,53,60
1.89,149.59,41,57
1.22,235.74,52,63
1.76,161.63,46,53
2.01,205.92,54,62
1.62,212.11,52,58
1.98,192.64,47,58
2.76,187.68,47,51
1.18,216.11,53,67
5.71,235.11,49,55
22.21,243.15,56,72
1.06,143.41,47,53
1.23,246.91,58,64
1.38,226.09,56,65
2.35,283.53,63,66
3.32,181.01,57,68
1.00,159.36,52,58
5.61,317.56,54,63
1.39,215.47,57,65
2.76,170.98,51,63
1.24,215.67,57,68
1.63,182.46,54,64
2.12,216.48,57,66
3.73,343.31,52,62
2.74,154.87,50,54
3.61,397.02,45,51
1.11,189.99,47,56
1.13,236.89,50,65
1.22,285.58,64,80
1.58,212.88,65,82
2.11,482.45,54,66
9.76,235.68,60,74
3.40,221.10,59,69
1.05,188.75,46,53
1.05,187.40,52,68
98.05,206.37,62,83
1.37,225.19,60,64
2.50,188.40,50,56
4.44,188.42,53,66
1.92,188.00,47,60
2.56,492.61,48,56
2.84,180.23,43,51
1.23,176.58,35,44
52.75,157.91,46,58
1.09,167.80,42,48
1.36,149.44,49,51
3.64,137.06,52,58
3.25,172.97,51,60
1.07,159.16,49,60
2.48,274.34,56,64
1.77,199.13,50,61
1.31,139.15,52,59
1.25,165.65,55,62
2.20,130.43,53,60
1.24,132.52,47,54
1.02,171.11,46,55
1.35,208.69,61,71
1.02,200.30,56,64
19.44,174.06,56,64
1.23,160.80,52,63
1.09,211.65,54,68
5.34,226.20,55,69
2.42,163.65,55,64
1.89,209.68,55,66
1.08,203.54,48,68
2.67,274.03,63,79
1.37,128.27,48,64
2.22,224.77,55,65
3.67,120.70,47,58
1.37,182.31,51,59
2.10,132.83,38,46
2.71,205.52,48,60
3.58,137.82,40,51
3.70,186.37,42,50
3.78,122.01,48,58
5.69,132.91,38,45
1.68,109.32,37,43
8.24,138.85,43,49
1.12,139.63,47,53
1.66,229.87,51,58
1.51,102.57,45,47
1.04,147.15,56,70
2.47,180.43,59,72
16.23,183.90,66,84
1.26,133.69,47,55
9.48,228.60,55,63
5.62,102.86,50,66
1.14,168.11,52,63
1.25,166.29,50,59
3.76,232.29,64,73
2.66,162.71,57,67
2.95,172.13,54,64
1.45,101.23,48,55
1.03,134.39,51,65
1.04,223.09,63,72
1.43,195.30,79,101
2.60,251.69,73,83
3.90,278.33,75,83
1.23,187.34,60,70
5.59,232.77,60,73
1.92,102.51,51,65
85.18,178.59,55,64
1.16,133.25,41,48
1.27,222.22,59,74
2.22,169.65,55,63
1.26,215.03,60,73
8.54,165.58,53,62
1.08,191.16,53,63
1.38,199.90,56,72
3.09,251.34,63,82
3.77,168.11,55,65
7.00,141.70,50,65
1.26,134.91,43,56
3.19,194.66,48,61
37.07,143.41,42,46
1.04,191.52,41,49
1.05,152.09,51,61
2.02,224.52,72,95
5.44,197.34,66,77
4.34,215.55,55,61
1.70,199.45,56,63
2.00,207.77,59,67
1.67,106.67,47,57
1.29,283.11,59,72
1.13,187.54,57,64
13.26,290.74,71,91
1.43,180.14,61,79
1.07,288.71,71,82
1.01,270.48,66,83
1.25,333.85,77,113
1.51,277.06,77,92
2.31,379.80,72,91
6.83,319.36,62,70
1.04,251.47,56,73
7.80,164.87,44,50
17.30,250.57,64,82
3.28,147.54,40,47
2.30,201.69,48,57
1.16,99.19,43,53
3.01,239.13,67,78
1.18,115.38,49,52
2.77,271.51,82,92
1.25,152.45,58,66
1.49,244.44,65,83
3.73,222.83,69,86
2.35,211.07,64,76
1.17,174.54,57,67
2.34,276.47,64,78
37.54,149.96,65,75
1.10,211.25,54,64
4.20,192.69,57,68
3.38,230.52,61,80
2.94,161.58,56,63
1.08,225.63,54,62
1.66,211.20,81,93
6.15,396.17,86,103
1.91,171.66,70,78
2.32,269.03,75,87
1.16,204.87,58,68
2.82,304.05,81,93
4.27,120.19,60,65
1.07,243.64,67,84
92.53,162.30,79,94
1.49,191.89,60,65
1.01,154.37,59,67
2.49,353.21,76,88
3.12,164.92,76,87
3.75,294.90,70,81
1.14,131.12,57,66
6.09,299.47,71,81
8.18,151.14,59,67
1.13,233.85,61,77
1.38,182.42,75,87
2.01,328.14,79,92
6.10,181.09,71,87
65.94,327.07,72,85
1.06,146.43,52,61
4.77,296.58,75,84
1.03,170.87,64,70
5.27,326.81,90,106
73.76,173.54,65,82
1.05,285.34,67,80
1.21,183.61,77,86
2.92,351.20,92,104
1.39,226.89,71,78
8.29,352.58,81,99
2.41,128.74,53,66
1.08,294.30,65,78
1.03,171.38,73,86
83.84,442.58,102,130
1.08,181.35,61,68
3.09,430.04,95,111
1.07,208.15,79,87
2.85,439.23,94,108
1.82,176.10,67,77
5.93,329.86,86,96
3.04,155.19,65,70
66.91,296.67,68,79
1.77,95.17,42,46
5.69,320.38,59,68
3.13,123.21,49,59
2.56,259.97,59,69
1.07,116.77,45,49
4.07,333.95,70,80
1.06,139.58,59,65
11.90,310.56,81,97
1.84,133.94,59,65
2.37,272.20,65,74
1.33,154.38,56,67
2.62,331.20,78,93
1.57,152.51,53,59
1.40,292.72,68,74
1.00,176.73,56,63
1.62,336.95,82,100
8.42,201.84,72,86
3.45,290.29,74,85
2.03,145.29,57,67
1.05,240.53,56,62
1.06,187.11,71,81
2.68,475.37,106,137
12.08,147.44,62,72
1.07,226.89,83,92
2.06,196.08,86,98
2.21,264.80,86,100
4.77,115.21,69,86
1.61,244.59,77,89
1.68,116.69,61,72
1.55,254.48,75,96
1.22,139.55,60,73
5.54,282.92,74,93
5.04,77.88,46,60
2.36,295.16,64,73
1.04,210.13,46,51
2.22,341.89,77,99
1.47,164.21,69,85
1.04,390.17,93,111
3.35,211.18,75,83
3.05,311.43,87,113
1.02,157.73,65,70
1.01,463.33,90,105
2.23,304.88,95,116
5.07,289.90,95,115
2.64,134.39,75,85
1.03,294.68,63,72
1.05,157.71,76,83
3.43,513.36,113,142
2.39,189.30,89,108
4.45,294.68,89,105
1.92,112.99,61,66
1.46,330.19,73,80
1.34,117.64,64,70
4.60,281.19,79,96
3.25,143.75,62,70
2.27,295.85,68,78
5.30,100.17,50,58
1.14,286.26,61,78
2.62,112.31,56,64
5.97,378.58,82,105
2.98,188.28,50,52
1.44,319.73,68,76
2.61,121.72,58,62
1.07,305.80,63,73
2.04,171.64,60,68
2.71,268.71,76,85
1.66,168.83,69,91
1.30,241.14,69,84
1.03,200.17,71,77
3.14,327.17,93,102
1.95,198.26,73,79
2.34,291.14,74,92
1.38,129.55,58,65
1.31,274.48,76,94
2.55,185.50,57,65
1.45,233.54,61,68
1.45,134.02,54,62
2.38,322.89,67,79
3.01,127.53,50,58
1.33,277.73,63,83
2.48,111.41,45,53
3.17,233.57,56,69
1.13,110.06,42,49
2.04,332.42,68,85
2.05,171.22,70,78
1.97,321.73,72,77
1.74,138.81,59,71
5.01,275.08,70,80
3.17,116.19,50,53
1.55,307.89,62,77
1.05,116.87,51,53
1.08,351.34,76,93
4.32,328.76,87,110
1.97,318.66,92,113
1.03,177.07,59,64
3.12,443.17,96,107
1.99,247.01,84,96
5.66,252.39,70,81
1.28,112.32,53,62
7.63,300.07,85,101
1.02,164.45,69,74
2.78,307.67,79,92
2.03,148.80,82,89
1.39,400.60,80,87
9.27,196.23,75,80
2.78,294.49,63,71
1.29,73.68,46,47
1.08,277.80,71,78
1.27,226.20,68,82
6.98,446.11,91,114
3.36,223.00,80,87
1.37,268.94,60,64
1.08,174.07,52,62
4.32,400.25,84,95
1.42,176.54,63,71
1.21,426.45,87,103
4.34,253.97,66,84
78.59,408.20,74,94
1.27,207.55,47,55
3.31,279.90,55,60
1.68,119.99,77,84
1.02,333.83,73,79
1.03,198.27,85,108
1.23,713.20,113,148
1.51,212.14,96,116
1.08,516.85,114,132
2.28,382.39,105,132
1.02,483.54,114,128
2.34,146.99,90,100
11.62,315.91,101,113
1.26,137.36,80,91
2.17,348.58,85,101
1.03,75.41,74,77
2.85,372.83,92,104
1.45,135.00,77,79
2.16,387.45,94,113
3.12,113.65,73,76
1.74,300.67,74,78
1.40,82.03,69,76
19.10,300.51,76,84
1.00,127.43,62,66
1.69,343.57,85,98
3.84,153.31,64,68
1.08,382.81,78,91
2.40,139.65,69,71
1.80,354.91,93,107
4.19,136.18,84,91
2.93,334.51,88,99
1.25,90.89,70,79
1.00,277.16,72,83
1.04,226.71,85,98
1.30,571.05,123,143
1.26,286.59,89,108
1.84,348.04,83,102
1.20,200.09,68,77
2.48,357.89,86,98
1.00,197.26,76,82
4.76,301.78,76,92
1.09,192.52,61,68
20.79,420.43,89,103
2.13,206.57,64,74
1.31,284.91,62,69
1.71,65.68,53,63
1.24,248.71,69,80
3.34,125.58,58,66
1.70,286.46,64,76
3.12,117.24,63,71
1.16,332.94,66,80
1.05,145.04,67,76
1.66,372.28,101,119
1.06,170.96,79,90
1.81,366.23,90,111
2.34,138.84,83,94
5.21,300.36,86,103
2.83,102.84,58,70
14.67,254.25,66,74
1.02,75.73,45,48
5.50,338.86,67,77
12.04,53.29,36,41
1.41,285.07,68,84
2.53,53.96,36,38
1.03,219.89,65,78
1.68,175.97,63,72
2.10,238.13,71,75
1.10,158.95,69,75
3.84,268.27,78,89
6.22,105.08,70,77
4.14,224.00,62,68
1.62,96.44,47,53
6.69,239.71,57,72
1.37,71.90,43,46
11.11,241.28,60,64
1.00,65.68,45,54
1.83,355.67,76,87
3.32,116.78,75,82
2.22,299.83,72,81
3.14,73.14,51,57
1.47,277.81,73,95
1.02,113.58,61,69
2.69,307.22,75,83
1.56,272.28,81,92
1.64,205.20,75,87
2.52,179.23,63,77
18.24,322.82,77,90
1.04,150.32,48,56
1.00,381.82,65,75
9.86,286.23,95,107
1.40,290.29,87,108
1.33,128.31,77,85
9.73,329.73,81,100
4.21,68.70,57,67
1.30,287.30,63,84
1.21,56.30,42,45
2.26,310.23,80,95
1.28,80.47,52,59
2.28,264.38,62,74
4.18,99.05,50,65
1.02,247.03,58,73
1.03,93.57,65,74
4.42,449.42,104,124
1.34,104.69,67,80
2.45,336.17,74,87
15.69,83.04,54,61
1.05,256.54,67,82
5.15,96.64,52,59
4.48,316.72,59,77
2.12,88.03,47,56
1.39,231.94,45,50
1.43,105.57,52,65
1.20,307.01,72,89
2.19,112.74,63,73
1.02,240.57,64,75
2.03,86.19,56,63
4.52,348.50,74,95
9.32,96.80,57,58
1.07,237.74,56,68
1.54,116.19,62,67
16.91,385.96,80,95
8.88,57.55,50,62
1.21,254.88,59,74
2.56,74.65,48,55
4.47,291.58,59,67
1.54,64.42,37,49
1.24,287.25,53,59
1.25,132.94,54,71
2.51,346.96,64,78
1.03,121.53,46,50
3.90,287.16,68,85
1.00,96.78,56,72
2.68,409.74,100,123
1.19,164.57,81,97
1.40,394.09,87,102
23.79,245.36,91,105
2.07,291.74,68,81
2.33,136.02,56,69
1.29,288.82,61,69
1.04,113.97,54,62
5.06,321.10,77,89
2.95,129.07,51,62
1.22,275.13,58,70
4.75,124.07,60,63
15.73,262.44,60,76
1.09,97.85,37,45
1.26,292.06,72,94
1.03,243.67,73,91
1.49,382.05,98,119
1.38,207.62,71,86
2.89,393.03,79,111
4.86,168.24,57,70
2.32,225.54,57,67
3.04,129.55,48,56
1.36,314.81,62,77
1.08,124.87,45,56
2.07,323.69,72,93
1.81,123.36,55,68
4.45,291.35,69,88
2.23,147.78,56,70
4.49,294.29,54,60
1.63,134.11,47,61
39.16,235.89,56,68
1.08,111.48,37,50
1.22,255.56,55,61
1.05,157.77,66,76
1.56,377.84,83,98
9.63,165.39,62,78
1.45,325.55,64,73
2.33,161.00,59,66
6.42,345.26,71,77
1.09,126.09,48,51
1.06,312.58,67,79
1.45,317.19,100,116
1.00,357.27,83,109
8.97,230.01,94,116
1.27,350.84,89,104
1.34,227.57,83,96
1.33,403.53,77,87
1.03,159.66,70,86
1.24,439.14,78,95
6.68,191.47,67,74
16.48,285.53,82,103
1.03,113.68,49,53
3.64,328.88,74,93
1.38,137.62,51,59
2.21,324.28,62,82
1.48,128.25,56,74
2.23,318.77,59,73
1.04,152.24,56,64
1.32,379.44,76,90
6.21,166.66,67,92
3.90,370.31,71,96
2.06,114.55,49,59
1.02,252.98,59,74
1.24,197.49,59,72
1.39,370.31,66,79
1.05,154.79,58,78
16.07,339.94,70,92
2.12,102.78,53,59
1.09,282.94,55,67
18.49,207.85,61,72
1.07,216.97,58,66
1.35,187.19,78,89
2.24,271.94,61,79
1.39,106.57,56,73
3.61,320.80,61,78
5.75,91.58,42,48
1.26,292.59,58,75
2.03,96.79,38,45
1.03,240.97,59,74
1.06,149.66,58,75
1.80,367.83,90,115
1.35,147.85,75,93
18.48,364.87,81,106
1.05,116.49,57,65
7.74,314.49,84,95
2.01,124.69,66,75
1.23,294.02,58,66
2.36,134.68,64,73
8.87,259.71,59,68
1.29,83.58,45,56
1.00,263.95,53,59
11.89,109.35,57,70
3.03,305.13,68,86
3.12,105.04,56,70
1.30,246.05,58,71
3.01,115.71,58,67
1.48,267.19,64,78
1.10,90.78,50,57
1.38,216.47,70,82
3.15,159.09,66,73
1.24,270.93,70,78
1.14,109.35,65,80
2.13,318.11,74,85
1.99,182.65,67,74
41.67,309.22,70,82
2.35,84.04,39,49
1.00,271.15,48,54
1.37,163.62,62,78
1.32,294.43,62,68
6.20,142.97,62,75
2.06,314.84,55,67
1.02,41.31,34,44
1.06,338.87,66,72
4.97,204.22,81,99
1.90,334.92,64,79
2.58,104.37,46,47
1.41,333.22,64,73
2.81,118.61,49,60
1.23,251.17,57,65
1.69,175.34,62,80
1.87,370.08,67,91
1.01,105.38,49,62
1.58,366.24,79,98
16.85,166.73,71,76
2.24,264.90,60,76
1.38,92.45,40,48
5.27,311.57,65,82
2.80,94.68,42,45
3.34,222.89,47,64
1.23,112.74,39,51
1.15,277.27,58,72
1.33,110.79,51,55
2.95,274.92,59,67
4.63,159.59,56,65
2.53,279.28,49,58
9.05,134.87,43,54
1.01,233.99,53,64
1.08,139.95,53,63
17.01,325.67,86,108
1.03,111.63,61,73
2.75,358.57,96,114
1.67,143.75,85,95
2.20,240.28,78,95
1.43,136.67,61,67
5.92,342.83,75,86
2.24,128.28,49,57
1.22,302.45,52,62
1.29,127.42,49,59
1.40,292.11,72,88
3.43,165.95,44,53
9.41,236.17,62,70
1.42,94.03,43,52
1.05,261.07,46,60
1.64,104.61,62,70
1.07,373.89,78,98
1.24,222.14,85,95
5.16,335.38,98,111
1.38,92.99,60,70
9.58,342.17,78,91
2.45,103.85,46,54
1.54,279.84,55,62
2.45,119.44,59,73
1.09,270.41,53,72
1.29,91.84,61,69
10.58,309.95,81,107
1.06,65.25,55,59
2.58,306.86,71,89
1.06,96.67,62,70
2.46,306.69,91,105
1.35,107.29,66,69
3.41,281.34,84,97
5.56,89.32,52,59
1.05,320.59,58,70
1.28,83.72,68,79
1.22,235.44,81,97
3.04,119.27,83,100
7.76,301.25,69,72
2.30,95.46,42,48
2.51,243.94,53,62
1.01,68.62,44,49
7.32,301.53,67,73
4.42,50.50,50,57
2.13,227.79,57,68
1.00,115.84,48,56
1.36,313.06,79,99
2.17,83.61,68,81
6.08,293.41,65,73
1.47,44.82,44,50
3.15,285.46,54,63
1.01,71.65,46,54
1.03,324.50,93,108
1.03,259.25,94,116
18.22,630.52,118,171
1.24,157.13,77,89
3.47,367.27,80,102
2.27,117.50,79,89
1.20,330.85,80,94
3.86,94.01,67,77
1.28,283.79,66,75
1.39,101.09,66,75
5.34,279.82,69,82
1.23,117.23,53,63
1.02,284.34,68,80
4.78,119.56,71,81
1.92,267.22,65,76
3.97,82.87,69,75
7.63,241.18,56,67
1.37,57.46,44,53
2.81,293.15,67,76
2.49,91.14,46,50
1.17,261.47,60,81
1.25,42.89,45,51
1.04,379.44,78,95
1.42,179.17,80,97
5.47,466.22,73,83
1.06,83.32,63,70
2.99,302.37,74,87
1.04,428.17,74,97
1.56,289.69,102,116
6.61,490.18,85,113
1.62,208.35,69,78
1.70,442.27,74,96
4.81,174.40,69,91
3.32,371.79,66,77
1.35,184.55,61,74
2.95,295.33,64,80
1.54,176.04,96,103
1.39,368.65,120,134
3.37,211.59,113,128
2.09,393.18,130,145
1.22,120.93,111,124
3.79,345.90,116,133
1.07,162.32,94,102
7.42,356.75,126,143
1.26,188.90,112,130
73.40,338.50,135,155
3.19,134.94,90,101
1.05,331.25,105,125
1.20,192.56,112,128
6.50,429.53,148,184
1.83,174.58,101,125
2.42,356.55,128,150
1.04,199.25,102,112
1.34,599.27,139,162
1.37,319.75,144,171
128.98,466.76,144,183
2.13,178.93,97,117
2.30,413.40,91,109
4.69,153.22,88,99
1.28,338.60,80,91
1.31,215.51,84,100
13.68,411.35,101,121
1.23,144.88,76,92
1.67,374.22,93,106
1.00,162.03,84,97
3.10,411.91,111,143
1.35,189.68,96,108
1.33,387.10,114,131
10.68,211.26,111,133
1.97,359.52,95,111
1.05,137.06,95,105
1.40,411.46,116,149
1.07,246.04,115,132
5.95,413.65,134,151
1.48,230.34,83,105
3.01,517.60,122,155
1.01,251.13,86,101
3.05,425.72,119,142
4.62,228.61,88,99
2.18,444.51,99,115
1.68,220.94,88,100
76.65,325.28,77,82
1.10,202.74,77,83
1.06,347.27,97,116
2.85,223.27,111,138
4.24,447.52,120,147
1.83,215.51,93,107
1.13,486.42,110,135
2.92,137.84,88,102
2.05,489.80,124,145
2.35,178.45,97,115
1.98,391.35,104,115
3.17,101.70,84,94
1.15,317.07,92,106
3.33,124.43,92,103
1.27,400.09,98,119
66.97,167.15,99,107
1.02,373.51,92,100
2.08,188.85,87,100
4.24,347.79,96,123
3.65,143.42,68,82
1.03,294.22,73,94
7.33,133.72,72,84
3.37,429.97,82,95
1.23,115.57,69,79
6.25,353.33,79,94
1.11,106.06,60,71
1.29,395.06,87,99
1.25,260.01,94,114
2.50,558.08,110,134
2.53,246.74,72,82
1.10,377.13,82,96
1.38,208.94,88,108
1.08,569.30,108,139
1.24,262.58,101,121
2.61,667.97,113,144
4.03,195.29,85,98
165.23,380.42,92,123
1.05,317.06,64,84
4.23,591.86,85,98
3.11,302.12,67,78
2.83,587.41,78,96
1.00,158.29,63,80
2.53,348.41,78,93
5.14,395.12,75,91
1.24,621.28,78,100
3.31,309.99,50,56
115.19,551.83,70,82
2.83,125.51,48,59
1.13,292.95,55,66
2.97,127.76,65,75
1.00,302.90,79,100
5.16,179.63,74,88
2.27,489.13,90,108
1.00,127.24,62,78
3.43,495.20,99,115
1.01,163.51,69,78
1.42,522.79,112,132
1.59,274.23,77,98
1.22,574.12,93,128
1.21,234.63,75,85
1.36,544.48,96,124
1.34,210.45,69,80
5.23,376.81,77,108
5.07,214.80,52,59
1.32,393.45,66,82
1.06,154.72,46,58
1.00,483.62,82,100
20.20,322.67,80,98
2.01,448.15,76,101
2.32,178.67,53,68
1.40,355.73,65,85
1.03,147.80,47,65
1.28,534.75,79,113
1.02,123.62,54,68
1.00,580.22,101,117
4.07,318.51,100,131
2.14,525.87,82,100
2.70,135.27,59,72
1.21,439.23,76,100
19.23,207.52,56,65
1.21,342.30,62,77
1.37,165.22,49,64
1.07,410.51,61,87
12.37,141.98,52,73
1.03,282.30,62,76
1.01,171.47,56,77
2.04,432.07,84,109
1.04,187.20,70,82
1.67,494.10,74,94
1.32,229.45,67,79
3.43,399.17,71,90
2.00,200.94,60,66
1.21,429.57,62,74
2.05,172.90,57,70
1.39,308.09,59,75
1.08,121.38,39,45
1.01,378.53,52,64
2.10,316.61,65,79
1.33,311.91,58,70
1.57,140.63,49,58
1.30,330.80,51,65
1.29,114.43,42,45
1.90,258.26,56,68
1.93,204.04,58,65
1.30,250.32,75,87
3.37,208.48,79,88
2.08,306.52,102,109
2.30,111.62,77,83
5.02,308.48,79,93
1.05,133.44,65,75
1.01,281.49,66,80
5.17,153.60,81,89
2.45,332.39,88,98
3.14,162.82,75,78
3.06,289.78,69,83
1.39,136.95,48,62
5.41,308.73,67,81
1.38,111.98,54,55
4.19,286.52,75,89
4.40,109.75,51,57
1.21,323.19,51,58
1.23,135.09,54,59
3.02,265.92,71,82
3.16,146.22,50,53
1.60,279.27,48,54
4.42,143.56,49,52
1.01,205.75,53,63
1.04,185.71,57,69
1.01,336.73,84,101
1.22,386.29,88,125
1.39,252.56,71,86
8.38,255.58,71,83
4.05,305.39,67,88
1.21,118.21,51,58
3.05,260.88,55,61
1.44,218.29,59,65
3.40,278.40,70,76
1.04,183.13,52,58
1.06,303.68,64,83
3.49,311.20,81,96
11.60,227.12,69,79
2.06,267.29,54,61
1.22,255.65,58,64
1.21,166.13,56,59
1.25,256.88,62,77
12.79,149.59,56,61
3.04,218.04,51,58
1.07,111.73,43,52
5.58,248.86,49,53
1.21,142.40,42,47
1.37,297.42,57,68
2.02,135.49,41,46
1.88,259.78,46,56
11.05,116.18,44,50
2.32,318.51,49,60
2.48,97.55,31,38
3.01,211.52,40,49
1.89,174.43,39,45
6.72,194.36,36,44
3.80,96.52,30,35
4.31,239.54,37,48
1.52,208.80,40,46
3.78,212.78,46,53
2.20,138.92,41,47
1.21,179.87,46,54
1.46,133.42,40,47
1.24,203.45,48,63
1.07,158.04,54,66
1.29,387.71,65,81
9.78,242.82,62,79
3.90,269.06,71,86
1.24,147.39,50,54
1.48,213.57,51,60
4.09,139.73,45,50
2.81,249.96,52,66
1.44,142.35,46,51
1.45,275.93,58,68
3.09,211.33,57,64
1.92,282.49,60,68
2.08,181.57,52,61
1.68,259.00,50,55
1.56,232.94,50,55
1.79,286.55,63,76
7.44,183.76,54,61
1.04,275.96,51,61
1.64,201.07,59,85
4.37,280.92,73,87
2.46,237.66,61,71
2.37,320.60,50,56
2.56,181.42,51,65
2.28,203.39,39,45
11.49,258.36,47,62
3.14,275.18,41,54
2.51,184.07,36,46
1.00,259.42,41,47
10.25,274.49,63,75
1.02,365.08,61,70
3.49,255.36,71,81
1.64,273.48,70,81
1.61,268.53,70,78
31.24,291.88,74,86
3.70,207.34,49,57
2.11,232.00,47,50
2.29,249.44,51,64
5.85,222.33,49,52
1.56,261.31,47,59
1.40,187.39,51,62
3.44,231.58,52,56
2.21,217.41,44,53
1.72,233.14,53,65
101.56,269.94,48,60
1.39,242.30,35,40
1.22,285.38,46,55
3.16,291.44,49,66
5.84,279.18,57,66
2.40,321.46,56,70
1.48,271.24,51,57
1.81,382.59,54,62
1.20,362.20,62,77
2.20,456.51,72,100
1.64,267.92,55,64
1.18,319.99,67,83
1.41,311.43,65,77
1.54,274.90,70,82
1.06,257.03,74,87
9.75,317.67,83,95
1.00,241.36,78,100
2.81,353.22,82,102
7.69,305.68,71,86
1.14,422.73,71,85
3.35,275.00,63,81
2.55,347.31,82,101
2.72,445.95,73,81
2.78,664.20,78,88
1.71,259.64,62,66
1.78,288.76,55,68
1.13,320.77,76,88
1.25,647.16,83,94
2.60,693.63,81,97
9.54,367.01,88,107
1.32,586.95,57,64
4.96,291.16,56,73
1.00,312.58,63,76
3.03,747.55,84,112
7.20,182.95,52,65
1.03,302.25,62,73
4.83,218.66,67,84
2.36,406.38,83,98
1.72,265.60,71,88
2.68,421.75,76,89
5.46,269.27,73,89
1.01,360.82,58,67
5.54,304.68,87,110
1.02,384.40,73,89
5.02,417.92,87,117
1.02,446.10,72,92
1.22,313.21,97,125
20.32,443.04,92,123
1.24,225.54,65,80
10.30,400.52,95,124
1.23,259.72,62,80
1.02,322.98,85,125
1.03,306.23,83,106
1.04,434.96,99,133
4.17,614.14,110,148
1.44,373.50,90,117
1.34,390.46,90,102
5.04,450.55,100,118
3.43,282.25,67,80
5.40,294.47,75,93
1.57,280.39,57,63
3.75,352.50,66,86
2.58,327.37,53,65
1.31,400.82,61,80
1.52,284.09,66,86
1.32,371.96,75,87
5.35,339.74,58,80
5.13,472.92,68,87
1.10,305.61,59,71
5.81,653.57,69,84
1.02,288.05,57,71
1.03,360.02,78,94
4.76,417.46,95,123
3.38,340.23,71,85
1.00,413.68,80,90
1.07,542.83,83,102
2.31,450.46,100,126
2.62,799.90,103,130
13.38,624.75,67,77
1.07,831.99,79,94
13.08,318.33,67,89
1.31,275.57,63,79
3.25,328.63,76,104
6.33,380.86,61,77
1.02,232.47,51,62
4.64,336.55,78,94
1.25,216.85,56,70
2.35,384.75,86,99
1.63,303.35,72,91
1.32,383.56,58,76
1.10,310.69,73,95
40.31,429.23,83,100
1.39,343.76,61,79
1.33,347.46,72,95
1.31,291.71,67,89
1.27,454.32,75,88
8.00,319.05,70,91
12.15,355.60,75,94
1.21,195.93,46,59
1.14,373.28,66,83
2.41,313.90,70,90
16.67,403.51,65,85
1.02,322.97,58,82
1.79,417.56,81,98
1.63,249.68,73,95
1.81,399.76,66,82
4.10,297.40,68,83
1.00,391.38,72,94
10.23,254.80,71,89
1.32,378.63,62,79
2.77,209.15,58,68
5.14,391.52,79,101
1.39,193.81,49,59
1.85,364.00,64,82
6.56,238.15,67,82
2.88,331.69,59,70
1.03,256.72,54,64
1.07,386.28,70,91
7.60,310.24,88,113
1.03,351.04,73,86
1.02,353.71,92,107
3.11,479.87,93,128
6.94,386.06,83,93
1.00,418.15,76,96
1.03,267.43,70,89
1.20,631.59,106,131
1.07,342.84,79,94
7.08,351.45,79,110
9.87,263.92,74,92
1.39,369.99,64,83
15.50,293.07,59,84
3.28,359.05,55,70
1.04,286.15,58,80
2.67,382.26,75,91
2.17,253.27,63,76
1.04,382.74,72,90
2.19,307.43,66,76
